TABLE 6,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
OIL FUND LEVIED ON PETROLEUM PRODUCTS,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,," UNIT: Baht/Litre",,
,OIL FUND,,,,,,,,,,,,,,,,
DATE,ULG,UGR,GASOHOL 95,,,GASOHOL 91,KI,HSD **,HSD **,HSD,HSD,LSD,FO,,LPG (B/Kg),,
,,,(E10),(E20),(E85),,,B7,,B20,B5,,(1500),LOW INCOME,COOKING,INDUSTRY,AUTOBILE
,,,,,,,,,,,,,,HOUSEHOLD,,,
JUL-9,7.1,7.1,3.3,-0.2,-12,1.7,0.1,1.7857,,,,1.2,0.06,,0.7198,7.0098,3.5233999999999996
JUL-16,7.1,7.1,2.9857,-0.2,-12,1.3857,0.1,1.1,,,,1.2,0.06,,0.7198,7.0098,3.5233999999999996
JUL-23,7.1,7.1,2.6,-0.2,-12,1,0.1,0.6,,,,1.2,0.06,,0.7198,7.0098,3.5233999999999996
JUL-30,7.1,7.1,2.6,-0.2,-12,1,0.1,0.6,,,,1.2,0.06,,0.7198,7.0098,3.5233999999999996
AVG,7.099999999999999,7.099999999999999,3.025803225806452,-0.20000000000000004,-12,1.4258032258064517,0.10000000000000002,1.4645193548387099,,,,1.2,0.06,,0.7197999999999999,7.0098,3.5233999999999996
AUG-1,7.1,7.1,2.6,-2,-12,1,0.1,0.6,,,,1.2,0.06,,0.7199,11.399899999999999,3.5235
AUG-6,7.1,6.9286,2.1143,-0.6857,-12.3571,0.5143,0.1,0.2571,,,,1.2,0.06,,0.7199,11.399899999999999,3.5235
AUG-13,6.5286,5.4857,1.3,-1.3571,-12.6429,-0.8,0.1,-0.1714,,,,1.2,0.06,,0.7199,11.399899999999999,3.6571
AUG-20,6,4.7,0.8,-1.8,-12.7,-1.5,0.1,-0.6,,,,1.2,0.06,,0.7199,11.399899999999999,3.7573
AUG-27,6,4.7,0.8,-1.8,-12.7,-1.5,0.1,-0.6,,,,1.2,0.06,,0.7199,11.399899999999999,3.7573
AVG,6.545167741935483,5.767745161290323,1.5000032258064517,-1.4806322580645161,-12.496774193548386,-0.4838677419354839,0.10000000000000002,-0.11613225806451614,,,,1.2000000000000002,0.06,,0.7199,11.399899999999999,3.644170967741935
SEP-1,6.5,5.2,0.8,-1.8,-12.7,-1.5,0.1,-0.6,,,,1.2,0.06,,0.7936,12.0136,3.831
SEP-3,6.7857,5.4857,1.0857,-1.5143,-12.4143,-1.2143,0.1,-0.7143,,,,1.2,0.06,,0.7936,12.0136,3.831
SEP-10,6.8571,5.5571,1.1571,-1.4429,-12.3429,-1.1429,0.1,-0.6571,,,,1.2,0.06,,0.7936,12.0136,3.831
SEP-17,7.0571,5.7571,1.3571,-1.2429,-12.1429,-0.9429,0.1,-0.3429,,,,1.2,0.06,,0.7936,12.0136,3.831
SEP-30,7.4,6.1,1.7,-0.9,-11.8,-0.6,0.1,0.0857,,,,1.2,0.06,,0.7936,12.0136,3.831
AVG,6.989976666666667,5.6899766666666665,1.2899766666666668,-1.310023333333333,-12.210023333333334,-1.0100233333333333,0.10000000000000002,-0.4200066666666667,,,,1.2,0.05999999999999999,,0.7936,12.0136,3.8310000000000004
OCT-1,7.4,6.1,1.7,-0.9,-11.8,-0.6,0.1,0.2,,,,1.2,0.06,,0.9378,12.1578,4.1944
OCT-8,7.2857,5.9857,1.5857,-1.3,-11.8,-0.7143,0.1,0.1143,,,,1.2,0.06,,0.9378,12.1578,4.1944
OCT-15,7.1429,5.8429,1.4429,-2.4429,-11.8,-0.8571,0.1,-0.0143,,,,1.2,0.06,,0.9378,12.1578,4.1944
OCT-22,7.7857,6.4857,2.0857,-2.5143,-11.8,-0.2143,0.1,0.4857,,,,1.2,0.06,,0.9378,12.1578,4.1944
OCT-29,8,6.7,2.3,-2.3,-11.8,0,0.1,0.7,,,,1.2,0.06,,0.9378,12.1578,4.1944
AVG,7.461293548387097,6.161293548387096,1.7612935483870968,-1.838722580645161,-11.800000000000002,-0.5387064516129032,0.10000000000000002,0.24515806451612904,,,,1.2000000000000002,0.06,,0.9377999999999999,12.1578,4.1944
NOV-1,8,6.7,2.3,-2.3,-11.8,0,0.1,0.7,,,,1.2,0.06,,1.0384,12.2584,4.0758
NOV-5,8,6.7,2.3,-2.3,-11.8,0,0.1,1.0571,,,,1.2,0.06,,1.0384,12.2584,4.0758
NOV-12,8,6.7,2.3,-2.3,-11.8,0,0.1,1.2,,,,1.2,0.06,,1.0384,12.2584,4.0758
NOV-19,8,6.7,2.3,-2.3,-11.8,0,0.1,1.2,,,,1.2,0.06,,1.0384,12.2584,4.0758
NOV-26,8,6.7,2.3,-2.3,-11.8,0,0.1,1,,,,1.2,0.06,,1.0384,12.2584,4.0758
AVG,8,6.7,2.2999999999999994,-2.2999999999999994,-11.800000000000002,0,0.10000000000000002,1.0666566666666666,,,,1.2,0.05999999999999999,,1.0384,12.258400000000002,4.075799999999999
DEC-1,8,6.7,2.3,-2.3,-11.8,0,0.1,0.7,,,,1.2,0.06,,1.0349,12.254900000000001,4.0723
DEC-3,8,6.7,2.3,-2.3,-11.8,0,0.1,0.7,,,,1.2,0.06,,1.0349,12.254900000000001,4.0723
DEC-10,8.3571,7.0571,2.6571,-1.9429,-11.8,0.3571,0.1,1.2714,,,,1.2,0.06,,1.0349,12.254900000000001,4.0723
DEC-17,8.5,7.2,2.8,-1.8,-11.8,0.5,0.1,1.5,,,,1.2,0.06,,1.0349,12.254900000000001,4.0723
DEC-24,8.5,7.2,2.8,-1.8,-11.8,0.5,0.1,1.5,,,,1.2,0.06,,1.0349,12.254900000000001,4.0723
DEC-31,8.5,7.2,2.8,-1.8,-11.8,0.5,0.1,1.5,,,,1.2,0.06,,1.0349,12.254900000000001,4.0723
AVG,8.322570967741935,7.0225709677419355,2.622570967741935,-1.9774290322580643,-11.800000000000002,0.3225709677419355,0.10000000000000002,1.2161225806451612,,,,1.2000000000000002,0.06,,1.0349,12.254900000000003,4.0723
2013,,,,,,,,,,,,,,,,,
JAN-1,8.5,7.2,2.8,-1.8,-11.8,0.5,0.1,1.5,,,,1.2,0.06,,1.0577,12.277700000000001,4.0951
JAN-7,8.5,7.2,2.8,-1.8,-11.8,0.5,0.1,1.2143,,,,1.2,0.06,,1.0577,12.277700000000001,4.0951
JAN-14,8.5,7.2,2.8,-1.8,-11.8,0.5,0.1,1.1,,,,1.2,0.06,,1.0577,12.277700000000001,4.0951
JAN-21,8.5,7.2,2.8,-1.8,-11.8,0.5,0.1,1.1,,,,1.2,0.06,,1.0577,12.277700000000001,4.0951
JAN-28,8.5,7.2,2.8,-1.8,-11.8,0.5,0.1,1.1,,,,1.2,0.06,,1.0577,12.277700000000001,4.0951
AVG,8.5,7.2,2.7999999999999994,-1.8,-11.800000000000002,0.5,0.10000000000000002,1.2032290322580645,,,,1.2,0.06,,1.0576999999999999,12.277700000000001,4.0951
FEB-1,8.5,7.2,2.8,-1.8,-11.8,0.5,0.1,1.1,,,,1.2,0.06,,1.2483,12.468300000000001,4.2857
FEB-4,8.5,7.2,2.8,-1.8,-11.8,0.5,0.1,0.9286,,,,1.2,0.06,,1.2483,12.468300000000001,4.2857
FEB-11,8.9286,7.6286,3.2286,-1.3714,-11.3714,0.9286,0.1,0.3714,,,,1.2,0.06,,1.2483,12.468300000000001,4.2857
FEB-18,9,7.7,3.3,-1.3,-11.3,1,0.1,0.3,,,,1.2,0.06,,1.2483,12.468300000000001,4.2857
FEB-25,9.05,7.75,3.35,-1.2,-11.25,1.05,0.1,0.4,,,,1.2,0.06,,1.2483,12.468300000000001,4.2857
AVG,8.810721428571428,7.510721428571428,3.1107214285714284,-1.4821357142857143,-11.489278571428573,0.8107214285714285,0.1,0.5750000000000001,,,,1.1999999999999997,0.06,,1.2483,12.468300000000001,4.2857
MAR-1,9.2,7.9,3.5,-0.9,-11.1,1.2,0.1,0.7,,,,1.2,0.06,,1.3288,12.5488,4.3662
MAR-4,9.6286,8.3286,3.9286,-0.4714,-10.9286,1.6286,0.1,1.3857,,,,1.2,0.06,,1.3288,12.5488,4.3662
MAR-11,9.3429,8.4,4,-0.2571,-10.9,1.8429,0.1,1.7143,,,,1.2,0.06,,1.3288,12.5488,4.3662
MAR-18,9.2,,4,-0.2,-10.9,1.9,0.1,2.4,,,,1.2,0.06,,1.3288,12.5488,4.3662
MAR-25,9.2,,4,-0.2,-10.9,1.9,0.1,2.8,,,,1.2,0.06,,1.3288,12.5488,4.3662
AVG,9.329048387096773,4.541941935483871,3.9354903225806455,-0.3419193548387097,-10.925812903225806,1.7580806451612903,0.10000000000000002,1.9419354838709675,,,,1.2,0.06,,1.3288000000000002,12.548799999999998,4.3662
APR-1,9.2,,4,-0.2,-10.9,1.9,0.1,2.8,,,,1.2,0.06,,1.4309,12.1409,4.4683
APR-8,9.2,,4,-0.2,-10.9,1.9,0.1,3.0857,,,,1.2,0.06,,1.4309,12.1409,4.4683
APR-15,9.4857,,4.2857,0.0857,-10.9,2.1857,0.1,3.8857,,,,1.2,0.06,,1.4309,12.1409,4.4683
APR-22,9.7,,4.5,0.3,-10.9,2.4,0.1,4.7571,,,,1.2,0.06,,1.4309,12.1409,4.4683
APR-29,9.7,,4.15,-0.05,-10.9,2.05,0.1,4.45,,,,1.2,0.06,,1.4309,12.1409,4.4683
AVG,9.416663333333332,,4.19333,-0.00667000000000001,-10.9,2.09333,0.10000000000000002,3.68665,,,,1.2,0.05999999999999999,,1.4309000000000003,12.140899999999998,4.4683
MAY-1,9.7,,3.8,-0.4,-10.9,1.7,0.1,4,,,,1.2,0.06,,1.58,10.78,4.6174
MAY-6,9.7,,3.8,-0.4,-10.9,1.7,0.1,3.8286,,,,1.2,0.06,,1.58,10.78,4.6174
MAY-13,9.7,,3.8,-0.4,-10.9,1.7,0.1,3.6,,,,1.2,0.06,,1.58,10.78,4.6174
MAY-20,9.7,,3.8,-0.4,-10.9,1.7,0.1,3.1714,,,,1.2,0.06,,1.58,10.78,4.6174
MAY-27,9.7,,3.62,-0.4,-11.2,1.52,0.1,3.24,,,,1.2,0.06,,1.58,10.78,4.6174
AVG,9.7,,3.770967741935483,-0.4000000000000001,-10.948387096774194,1.6709677419354838,0.10000000000000002,3.561290322580645,,,,1.2000000000000002,0.06,,1.58,10.779999999999998,4.6174
JUN-1,9.7,,3.5,-0.9,-11.4,1.4,0.1,3,,,,1.2,0.06,,1.3439,10.9439,4.3812999999999995
JUN-3,9.7,,3.5,-0.9,-11.4,1.4,0.1,3,,,,1.2,0.06,,1.3439,10.9439,4.3812999999999995
JUN-10,9.7,,3.5,-0.9,-11.4,1.4,0.1,2.4,,,,1.2,0.06,,1.3439,10.9439,4.3812999999999995
JUN-17,9.7,,3.5,-0.9,-11.4,1.4,0.1,1.8857,,,,1.2,0.06,,1.3439,10.9439,4.3812999999999995
JUN-24,9.7,,3.5,-0.9,-11.4,1.4,0.1,1.8857,,,,1.2,0.06,,1.3439,10.9439,4.3812999999999995
AVG,9.699999999999998,,3.5,-0.9,-11.4,1.3999999999999997,0.10000000000000002,2.339993333333333,,,,1.2,0.05999999999999999,,1.3439,10.943900000000001,4.3812999999999995
JUl-1,9.7,,3.5,-0.9,-11.4,1.4,0.1,1.8143,,,,1.2,0.06,,0.9946,11.8246,4.032
JUl-8,9.7,,3.5,-0.9,-11.4,1.4,0.1,1.3571,,,,1.2,0.06,,0.9946,11.8246,4.032
JUl-15,9.7,,3.5,-0.9,-11.4,1.4,0.1,1.3,,,,1.2,0.06,,0.9946,11.8246,4.032
JUl-22,9.7,,3.5,-0.9,-11.4,1.4,0.1,1.3,,,,1.2,0.06,,0.9946,11.8246,4.032
JUl-29,9.7,,3.5,-0.9,-11.4,1.4,0.1,1.3,,,,1.2,0.06,,0.9946,11.8246,4.032
AVG,9.7,,3.5,-0.8999999999999999,-11.399999999999999,1.3999999999999997,0.10000000000000002,1.429025806451613,,,,1.2000000000000002,0.06,,0.9945999999999999,11.824599999999998,4.032
AUG-1,9.7,,3.5,-0.9,-11.4,1.4,0.1,1.3,,,,1.2,0.06,,0.8965999999999994,12.1166,3.9339999999999993
AUG-5,9.9143,,3.5,-1.1857,-11.4,1.4,0.1,1.0143,,,,1.2,0.06,,0.8965999999999994,12.1166,3.9339999999999993
AUG-12,10,,3.5,-1.3,-11.4,1.4,0.1,1.1857,,,,1.2,0.06,,0.8965999999999994,12.1166,3.9339999999999993
AUG-19,10,,3.5,-1.3,-11.4,1.4,0.1,1.0714,,,,1.2,0.06,,0.8965999999999994,12.1166,3.9339999999999993
AUG-26,9.8,,3.0667,-1.7333,-11.8333,0.9667,0.1,0.6,,,,1.2,0.06,,0.8965999999999994,12.1166,3.9339999999999993
AVG,9.903229032258066,,3.416135483870968,-1.3064419354838708,-11.483864516129032,1.3161354838709673,0.10000000000000002,1.0225741935483872,,,,1.2000000000000002,0.06,,0.8965999999999994,12.1166,3.9339999999999993
SEP-1,9.7,,2.7,-2.1,-12.2,0.6,0.1,0.2,,,,1.2,0.06,0.737899999999998,1.205499999999998,11.957899999999999,3.775299999999998
SEP-2,9.7,,2.7,-2.1,-12.2,0.6,0.1,0.2,,,,1.2,0.06,0.737899999999998,1.205499999999998,11.957899999999999,3.775299999999998
SEP-9,9.7,,2.7,-2.1,-12.2,0.6,0.1,0.2,,,,1.2,0.06,0.737899999999998,1.205499999999998,11.957899999999999,3.775299999999998
SEP-16,9.8286,,2.8286,-1.8429,-11.9429,0.7286,0.1,0.4571,,,,1.2,0.06,0.737899999999998,1.205499999999998,11.957899999999999,3.775299999999998
SEP-23,10,,3,-1.5,-11.6,0.9,0.1,1.2286,,,,1.2,0.06,0.737899999999998,1.205499999999998,11.957899999999999,3.775299999999998
SEP-30,10,,3,-1.5,-11.6,0.9,0.1,1.4,,,,1.2,0.06,0.737899999999998,1.205499999999998,11.957899999999999,3.775299999999998
AVG,9.810006666666668,,2.8100066666666663,-1.88001,-11.98001,0.7100066666666667,0.10000000000000002,0.5399966666666667,,,,1.2,0.05999999999999999,0.7378999999999979,1.2054999999999982,11.957899999999999,3.7752999999999974
OCT-1,10,,3,-1.5,-11.6,0.9,0.1,1.4,,,,1.2,0.06,0.7015,1.6360999999999999,11.9215,3.7389
OCT-7,10,,3.2571,-1.3286,-11.6,1.1571,0.1,1.0571,,,,1.2,0.06,0.7015,1.6360999999999999,11.9215,3.7389
OCT-14,10,,3.3,-1.3,-11.6,1.2,0.1,0.6571,,,,1.2,0.06,0.7015,1.6360999999999999,11.9215,3.7389
OCT-21,10,,3.3,-1.3,-11.6,1.2,0.1,1.0286,,,,1.2,0.06,0.7015,1.6360999999999999,11.9215,3.7389
OCT-28,10,,3.3,-1.3,-11.6,1.2,0.1,1.1,,,,1.2,0.06,0.7015,1.6360999999999999,11.9215,3.7389
AVG,10,,3.232248387096774,-1.345167741935484,-11.6,1.1322483870967741,0.10000000000000002,1.0322451612903225,,,,1.2,0.06,0.7014999999999999,1.6360999999999999,11.921499999999998,3.7389
NOV-1,10,,3.3,-1.3,-11.6,1.2,0.1,1.1,,,,1.2,0.06,0.866299999999999,2.268199999999999,12.0863,3.903699999999999
NOV-4,10,,3.3,-1.3,-11.6,1.2,0.1,1.1,,,,1.2,0.06,0.866299999999999,2.268199999999999,12.0863,3.903699999999999
NOV-11,10,,3.3,-1.3,-11.6,1.2,0.1,1.1,,,,1.2,0.06,0.866299999999999,2.268199999999999,12.0863,3.903699999999999
NOV-18,10,,3.3,-1.3,-11.6,1.2,0.1,1.1,,,,1.2,0.06,0.866299999999999,2.268199999999999,12.0863,3.903699999999999
NOV-25,10,,3.3,-1.3,-11.6,1.2,0.1,0.433,,,,1.2,0.06,0.866299999999999,2.268199999999999,12.0863,3.903699999999999
AVG,10,,3.2999999999999994,-1.3,-11.6,1.2,0.10000000000000002,0.9666000000000001,,,,1.2,0.05999999999999999,0.866299999999999,2.268199999999999,12.086300000000001,3.9036999999999984
DEC-1,10,,3.3,-1.3,-11.6,1.2,0.1,0,,,,1.2,0.06,0.7277999999999984,2.5969999999999986,11.947799999999999,3.7651999999999983
DEC-2,10,,3.3,-1.3,-11.6,1.2,0.1,-0.4286,,,,1.2,0.06,0.7277999999999984,2.5969999999999986,11.947799999999999,3.7651999999999983
DEC-9,10,,3.3,-1.3,-11.6,1.2,0.1,-0.6,,,,1.2,0.06,0.7277999999999984,2.5969999999999986,11.947799999999999,3.7651999999999983
DEC-16,10,,3.3,-1.3,-11.6,1.2,0.1,-0.2429,,,,1.2,0.06,0.7277999999999984,2.5969999999999986,11.947799999999999,3.7651999999999983
DEC-23,10,,3.3,-1.3,-11.6,1.2,0.1,-0.6143,,,,1.2,0.06,0.7277999999999984,2.5969999999999986,11.947799999999999,3.7651999999999983
DEC-30,10,,3.3,-1.3,-11.6,1.2,0.1,-0.7,,,,1.2,0.06,0.7277999999999984,2.5969999999999986,11.947799999999999,3.7651999999999983
AVG,10,,3.2999999999999994,-1.3,-11.6,1.2,0.10000000000000002,-0.4709870967741936,,,,1.2,0.06,0.7277999999999984,2.5969999999999986,11.947799999999997,3.765199999999998
2014,,,,,,,,,,,,,,,,,
JAN-1,10,,3.3,-1.3,-11.6,1.2,0.1,-0.94,,,,1.2,0.06,0.4913,2.8276999999999997,11.711300000000001,3.5286999999999997
JAN-6,10,,3.3,-1.3,-11.6,1.2,0.1,-0.6714,,,,1.2,0.06,0.4913,2.8276999999999997,11.711300000000001,3.5286999999999997
JAN-13,10,,3.3,-1.3,-11.6,1.2,0.1,-0.3286,,,,1.2,0.06,0.4913,2.8276999999999997,11.711300000000001,3.5286999999999997
JAN-20,10,,3.3,-1.3,-11.6,1.2,0.1,-0.2,,,,1.2,0.06,0.4913,2.8276999999999997,11.711300000000001,3.5286999999999997
JAN-27,10,,3.3,-1.3,-11.6,1.2,0.1,-0.2,,,,1.2,0.06,0.4913,2.8276999999999997,11.711300000000001,3.5286999999999997
AVG,10,,3.2999999999999994,-1.2999999999999998,-11.6,1.2000000000000002,0.10000000000000002,-0.45483870967741935,,,,1.2000000000000002,0.06,0.4913,2.827699999999999,11.711300000000003,3.5286999999999997
FEB-1,10,,3.3,-1.3,-11.6,1.2,0.1,-0.2,,,,1.2,0.06,0.2923,3.096,11.5123,3.3297
FEB-3,10,,3.3,-1.3,-11.6,1.2,0.1,-0.4571,,,,1.2,0.06,0.2923,3.096,11.5123,3.3297
FEB-10,10,,3.3,-1.3,-11.6,1.2,0.1,-0.5,,,,1.2,0.06,0.2923,3.096,11.5123,3.3297
FEB-17,10,,3.3,-1.3,-11.6,1.2,0.1,-0.5,,,,1.2,0.06,0.2923,3.096,11.5123,3.3297
FEB-24,10,,3.3,-1.3,-11.6,1.2,0.1,-0.5,,,,1.2,0.06,0.2923,3.096,11.5123,3.3297
AVG,10,,3.3,-1.3,-11.6,1.2,0.1,-0.4678464285714286,,,,1.2,0.06,0.2923,3.096,11.512299999999998,3.3297
MAR-1,10,,3.3,-1.3,-11.6,1.2,0.1,-0.5,,,,1.2,0.06,0.3883,3.4257,11.6083,3.4257
MAR-3,10,,3.3,-1.3,-11.6,1.2,0.1,-0.3286,,,,1.2,0.06,0.3883,3.4257,11.6083,3.4257
MAR-10,10,,3.3,-1.1214,-11.6,1.2,0.1,0.1857,,,,1.2,0.06,0.3883,3.4257,11.6083,3.4257
MAR-17,10,,3.3,-1.05,-11.6,1.2,0.1,0.5857,,,,1.2,0.06,0.3883,3.4257,11.6083,3.4257
MAR-24,10,,3.3,-1.05,-11.6,1.2,0.1,0.6286,,,,1.2,0.06,0.3883,3.4257,11.6083,3.4257
MAR-31,10,,3.3,-1.05,-11.6,1.2,0.1,0.4,,,,1.2,0.06,0.3883,3.4257,11.6083,3.4257
AVG,10,,3.2999999999999994,-1.1387032258064516,-11.600000000000001,1.2000000000000002,0.10000000000000002,0.2225741935483871,,,,1.2000000000000002,0.06,0.3882999999999999,3.4257000000000004,11.6083,3.4257000000000004
APR-1,10,,3.3,-1.05,-11.6,1.2,0.1,0.4,,,,1.2,0.06,0.4739,4.2122,11.693900000000001,3.5113
APR-7,10,,3.3,-1.05,-11.6,1.2,0.1,0.4,,,,1.2,0.06,0.4739,4.2122,11.693900000000001,3.5113
APR-14,10,,3.3,-1.05,-11.6,1.2,0.1,0.4,,,,1.2,0.06,0.4739,4.2122,11.693900000000001,3.5113
APR-21,10,,3.3,-1.05,-11.6,1.2,0.1,0.2286,,,,1.2,0.06,0.4739,4.2122,11.693900000000001,3.5113
APR-28,10,,3.3,-1.05,-11.6,1.2,0.1,0.1,,,,1.2,0.06,0.4739,4.2122,11.693900000000001,3.5113
AVG,10,,3.299999999999999,-1.0500000000000003,-11.6,1.2,0.10000000000000003,0.3300066666666667,,,,1.2,0.05999999999999999,0.47389999999999993,4.2122,11.693900000000003,3.5113
MAY-1,10,,3.3,-1.05,-11.6,1.2,0.1,0.1,,,,1.2,0.06,0.4993,4.704899999999999,11.7193,3.5366999999999997
MAY-5,10,,3.3,-1.05,-11.6,1.2,0.1,0.2929,,,,1.2,0.06,0.4993,4.704899999999999,11.7193,3.5366999999999997
MAY-12,10,,3.3,-1.05,-11.6,1.2,0.1,0.4214,,,,1.2,0.06,0.4993,4.704899999999999,11.7193,3.5366999999999997
MAY-19,10,,3.3,-1.05,-11.6,1.2,0.1,0.25,,,,1.2,0.06,0.4993,4.704899999999999,11.7193,3.5366999999999997
MAY-26,10,,3.3,-1.05,-11.6,1.2,0.1,0.25,,,,1.2,0.06,0.4993,4.704899999999999,11.7193,3.5366999999999997
AVG,10,,3.2999999999999994,-1.05,-11.600000000000001,1.2000000000000002,0.10000000000000002,0.27903548387096777,,,,1.2000000000000002,0.06,0.4993,4.704899999999999,11.7193,3.5366999999999997
JUN-1,10,,3.3,-1.05,-11.6,1.2,0.1,0.25,,,,1.2,0.06,0.4299,4.6354999999999995,11.6499,3.4673
JUN-2,10,,3.3,-1.05,-11.6,1.2,0.1,0.25,,,,1.2,0.06,0.4299,4.6354999999999995,11.6499,3.4673
JUN-9,10,,3.3,-1.05,-11.6,1.2,0.1,0.49,,,,1.2,0.06,0.4299,4.6354999999999995,11.6499,3.4673
JUN-16,10,,3.3,-1.05,-11.6,1.2,0.1,0.81,,,,1.2,0.06,0.4299,4.6354999999999995,11.6499,3.4673
JUN-23,10,,3.3,-1.05,-11.6,1.2,0.1,0.1157,,,,1.2,0.06,0.4299,4.6354999999999995,11.6499,3.4673
JUN-30,10,,3.3,-1.05,-11.6,1.2,0.1,0,,,,1.2,0.06,0.4299,4.6354999999999995,11.6499,3.4673
AVG,10,,3.2999999999999994,-1.05,-11.6,1.2,0.10000000000000002,0.39699666666666666,,,,1.2,0.05999999999999999,0.4299,4.6354999999999995,11.6499,3.4672999999999994
JUL-1,10,,3.3,-1.05,-11.6,1.2,0.1,0,,,,1.2,0.06,0.434,4.6396,11.654,3.4714
JUL-7,10,,3.3,-1.05,-11.6,1.2,0.1,0,,,,1.2,0.06,0.434,4.6396,11.654,3.4714
JUL-14,10,,3.3,-1.05,-11.6,1.2,0.1,0.5714,,,,1.2,0.06,0.434,4.6396,11.654,3.4714
JUL-21,10,,3.3,-1.05,-11.6,1.2,0.1,1,,,,1.2,0.06,0.434,4.6396,11.654,3.4714
JUL-6,10.15,,3.45,-0.9,-11.45,1.35,0.1,1.075,,,,1.2,0.06,0.434,4.6396,11.654,3.4714
AVG,10.019354838709678,,3.3193548387096765,-1.0306451612903227,-11.580645161290322,1.2193548387096773,0.10000000000000002,0.493541935483871,,,,1.2,0.06,0.434,4.6396,11.654,3.4714000000000005
AUG-1,10.6,,3.9,-0.45,-11,1.8,0.1,1.3,,,,1.2,0.06,0.571,4.776599999999999,11.731,3.6083999999999996
AUG-4,11.1714,,4.3,-0.05,-10.4286,2.2,0.1,1.3,,,,1.2,0.06,0.571,4.776599999999999,11.731,3.6083999999999996
AUG-11,11.6,,4.6,0.25,-10,2.5,0.1,1.3,,,,1.2,0.06,0.571,4.776599999999999,11.731,3.6083999999999996
AUG-18,11.7071,,4.7071,0.3571,-9.8929,2.6071,0.1,1.4071,,,,1.2,0.06,0.571,4.776599999999999,11.731,3.6083999999999996
AUG-25,10.95,,4.5929,0.6286,-9.0986,2.6643,0.1,1.3143,,,,1.2,0.06,0.571,4.776599999999999,11.731,3.6083999999999996
AVG,11.283854838709676,,4.4870967741935495,0.22419032258064514,-9.965829032258064,2.4257999999999997,0.10000000000000002,1.3274129032258064,,,,1.2,0.06,0.5710000000000001,4.776599999999998,11.731000000000002,3.6083999999999996
SEP-1,9.75,,4.25,0.8,-8.23,2.55,0.1,1,,,,1.2,0.06,0.602,4.8076,11.072000000000001,3.6393999999999997
SEP-8,9.75,,4.25,0.8,-8.23,2.55,0.1,1.2,,,,1.2,0.06,0.602,4.8076,11.072000000000001,3.6393999999999997
SEP-15,9.75,,4.25,0.8,-8.23,2.55,0.1,1.7,,,,1.2,0.06,0.602,4.8076,11.072000000000001,3.6393999999999997
SEP-22,9.75,,4.25,0.8,-8.23,2.55,0.1,1.7,,,,1.2,0.06,0.602,4.8076,11.072000000000001,3.6393999999999997
SEP-29,9.75,,4.25,0.8,-8.23,2.55,0.1,1.7,,,,1.2,0.06,0.602,4.8076,11.072000000000001,3.6393999999999997
AVG,9.75,,4.25,0.8000000000000002,-8.23,2.5499999999999994,0.10000000000000002,1.4200000000000002,,,,1.2,0.05999999999999999,0.602,4.807599999999999,11.072000000000001,3.6394
OCT-1,9.75,,4.25,0.8,-8.23,2.55,0.1,2.1,,,,1.2,0.06,0.5438999999999989,4.7494999999999985,10.723899999999999,4.1606999999999985
OCT-6,9.7214,,4.2214,0.7714,-8.23,2.5214,0.1,2.3571,,,,1.2,0.06,0.5438999999999989,4.7494999999999985,10.723899999999999,4.1606999999999985
OCT-13,9.65,,4.15,0.7,-8.23,2.45,0.1,3,,,,1.2,0.06,0.5438999999999989,4.7494999999999985,10.723899999999999,4.1606999999999985
OCT-20,9.65,,4.15,0.7,-8.23,2.45,0.1,3.6,,,,1.2,0.06,0.5438999999999989,4.7494999999999985,10.723899999999999,4.665399999999999
OCT-27,9.65,,4.15,0.7,-8.23,2.45,0.1,3.7,,,,1.2,0.06,0.5438999999999989,4.7494999999999985,10.723899999999999,4.7494999999999985
AVG,9.682251612903224,,4.182251612903227,0.7322516129032257,-8.23,2.482251612903226,0.10000000000000002,2.9580548387096774,,,,1.2000000000000002,0.06,0.5438999999999988,4.749499999999999,10.723899999999999,4.369632258064515
NOV-1,9.65,,4.15,0.7,-8.23,2.45,0.1,3.7,,,,1.2,0.06,0.4545999999999992,1.4125999999999992,7.224599999999999,4.660199999999999
NOV-3,9.65,,4.15,0.7,-8.23,2.45,0.1,3.7,,,,1.2,0.06,0.4545999999999992,1.4125999999999992,7.224599999999999,4.660199999999999
NOV-10,9.65,,4.15,0.7,-8.23,2.45,0.1,3.7,,,,1.2,0.06,0.4545999999999992,1.4125999999999992,7.224599999999999,4.660199999999999
NOV-17,9.65,,4.15,0.7,-8.23,2.45,0.1,4.2143,,,,1.2,0.06,0.4545999999999992,1.4125999999999992,7.224599999999999,5.060699999999999
NOV-24,9.65,,4.15,0.7,-8.23,2.45,0.1,4.3,,,,1.2,0.06,0.4545999999999992,1.4125999999999992,7.224599999999999,5.1274999999999995
AVG,9.65,,4.150000000000001,0.6999999999999998,-8.23,2.4500000000000006,0.10000000000000002,3.960003333333333,,,,1.2,0.05999999999999999,0.4545999999999992,1.412599999999999,7.2246,4.862686666666666
